,DevName,Freq,RSSI,SNR,SF,BW,CR,Time,Seq,Payload,Lat,Long,Dist,Prx,PL,height
142,ohm-02,868500000,-105,4,12,125,5-Apr,2018-07-05T12:40:03.801388Z,8,"Hello, GPS Coord (33.86535, 35.56214)",33.86535,35.56214,0.153011881,-105,125,0.2
143,ohm-02,868100000,-105,6,12,125,5-Apr,2018-07-05T12:40:13.811687Z,9,"Hello, GPS Coord (33.86535, 35.56214)",33.86535,35.56214,0.153011881,-105,125,0.2
144,ohm-02,868300000,-85,11.2,12,125,5-Apr,2018-07-05T12:47:41.238184Z,0,"Hello, GPS Coord (33.86508, 35.56268)",33.86508,35.56268,0.117562515,-85,105,0.2
145,ohm-02,868500000,-86,9,12,125,5-Apr,2018-07-05T12:47:51.248475Z,1,"Hello, GPS Coord (33.86508, 35.56268)",33.86508,35.56268,0.117562515,-86,106,0.2
146,ohm-02,868500000,-84,8.5,12,125,5-Apr,2018-07-05T12:48:01.258751Z,2,"Hello, GPS Coord (33.86508, 35.56268)",33.86508,35.56268,0.117562515,-84,104,0.2
147,ohm-02,868100000,-85,10,12,125,5-Apr,2018-07-05T12:48:11.269034Z,3,"Hello, GPS Coord (33.86508, 35.56268)",33.86508,35.56268,0.117562515,-85,105,0.2
148,ohm-02,868300000,-85,8.2,12,125,5-Apr,2018-07-05T12:48:21.279334Z,4,"Hello, GPS Coord (33.86508, 35.56268)",33.86508,35.56268,0.117562515,-85,105,0.2
149,ohm-02,868500000,-83,7.2,12,125,5-Apr,2018-07-05T12:48:31.289617Z,5,"Hello, GPS Coord (33.86508, 35.56268)",33.86508,35.56268,0.117562515,-83,103,0.2
150,ohm-02,868100000,-87,10.5,12,125,5-Apr,2018-07-05T12:48:41.299909Z,6,"Hello, GPS Coord (33.86508, 35.56268)",33.86508,35.56268,0.117562515,-87,107,0.2
151,ohm-02,868100000,-85,10,12,125,5-Apr,2018-07-05T12:48:51.310192Z,7,"Hello, GPS Coord (33.86508, 35.56268)",33.86508,35.56268,0.117562515,-85,105,0.2
152,ohm-02,868500000,-85,6.5,12,125,5-Apr,2018-07-05T12:49:01.320475Z,8,"Hello, GPS Coord (33.86508, 35.56268)",33.86508,35.56268,0.117562515,-85,105,0.2
153,ohm-02,868100000,-85,6.8,12,125,5-Apr,2018-07-05T12:49:11.330767Z,9,"Hello, GPS Coord (33.86508, 35.56268)",33.86508,35.56268,0.117562515,-85,105,0.2
154,ohm-02,868100000,-83,10.8,12,125,5-Apr,2018-07-05T12:57:55.143856Z,0,"Hello, GPS Coord (33.86506, 35.56319)",33.86506,35.56319,0.083241276,-83,103,0.2
155,ohm-02,868100000,-83,11.5,12,125,5-Apr,2018-07-05T12:58:05.154133Z,1,"Hello, GPS Coord (33.86506, 35.56319)",33.86506,35.56319,0.083241276,-83,103,0.2
156,ohm-02,868100000,-83,11,12,125,5-Apr,2018-07-05T12:58:15.164408Z,2,"Hello, GPS Coord (33.86506, 35.56319)",33.86506,35.56319,0.083241276,-83,103,0.2
157,ohm-02,868300000,-80,11,12,125,5-Apr,2018-07-05T12:58:25.174683Z,3,"Hello, GPS Coord (33.86506, 35.56319)",33.86506,35.56319,0.083241276,-80,100,0.2
158,ohm-02,868500000,-83,8.5,12,125,5-Apr,2018-07-05T12:58:35.184951Z,4,"Hello, GPS Coord (33.86506, 35.56319)",33.86506,35.56319,0.083241276,-83,103,0.2
159,ohm-02,868100000,-84,8.8,12,125,5-Apr,2018-07-05T12:58:45.195242Z,5,"Hello, GPS Coord (33.86506, 35.56319)",33.86506,35.56319,0.083241276,-84,104,0.2
160,ohm-02,868500000,-84,8.8,12,125,5-Apr,2018-07-05T12:58:55.205518Z,6,"Hello, GPS Coord (33.86506, 35.56319)",33.86506,35.56319,0.083241276,-84,104,0.2
161,ohm-02,868300000,-84,8.5,12,125,5-Apr,2018-07-05T12:59:05.215785Z,7,"Hello, GPS Coord (33.86506, 35.56319)",33.86506,35.56319,0.083241276,-84,104,0.2
162,ohm-02,868100000,-87,10.2,12,125,5-Apr,2018-07-05T12:59:15.22606Z,8,"Hello, GPS Coord (33.86506, 35.56319)",33.86506,35.56319,0.083241276,-87,107,0.2
163,ohm-02,868100000,-81,11.2,12,125,5-Apr,2018-07-05T13:06:16.674812Z,0,"Hello, GPS Coord (33.86483, 35.56358)",33.86483,35.56358,0.091588394,-81,101,0.2
164,ohm-02,868500000,-75,8.5,12,125,5-Apr,2018-07-05T13:06:26.685087Z,1,"Hello, GPS Coord (33.86483, 35.56358)",33.86483,35.56358,0.091588394,-75,95,0.2
165,ohm-02,868300000,-82,9.8,12,125,5-Apr,2018-07-05T13:06:36.695371Z,2,"Hello, GPS Coord (33.86483, 35.56358)",33.86483,35.56358,0.091588394,-82,102,0.2
166,ohm-02,868300000,-77,9.8,12,125,5-Apr,2018-07-05T13:06:46.705654Z,3,"Hello, GPS Coord (33.86483, 35.56358)",33.86483,35.56358,0.091588394,-77,97,0.2
167,ohm-02,868300000,-79,8.2,12,125,5-Apr,2018-07-05T13:06:56.715929Z,4,"Hello, GPS Coord (33.86483, 35.56358)",33.86483,35.56358,0.091588394,-79,99,0.2
168,ohm-02,868500000,-76,8.5,12,125,5-Apr,2018-07-05T13:07:06.726213Z,5,"Hello, GPS Coord (33.86483, 35.56358)",33.86483,35.56358,0.091588394,-76,96,0.2
169,ohm-02,868500000,-76,9,12,125,5-Apr,2018-07-05T13:07:26.746788Z,7,"Hello, GPS Coord (33.86483, 35.56358)",33.86483,35.56358,0.091588394,-76,96,0.2
170,ohm-02,868500000,-103,7.8,12,125,5-Apr,2018-07-05T13:15:46.673494Z,0,"Hello, GPS Coord (33.86494, 35.56431)",33.86494,35.56431,0.092937146,-103,123,0.2
171,ohm-02,868100000,-108,8.5,12,125,5-Apr,2018-07-05T13:15:56.683785Z,1,"Hello, GPS Coord (33.86494, 35.56431)",33.86494,35.56431,0.092937146,-108,128,0.2
172,ohm-02,868300000,-101,8.2,12,125,5-Apr,2018-07-05T13:16:06.694077Z,2,"Hello, GPS Coord (33.86494, 35.56431)",33.86494,35.56431,0.092937146,-101,121,0.2
173,ohm-02,868500000,-95,6.8,12,125,5-Apr,2018-07-05T13:16:16.70436Z,3,"Hello, GPS Coord (33.86494, 35.56431)",33.86494,35.56431,0.092937146,-95,115,0.2
174,ohm-02,868100000,-96,10.2,12,125,5-Apr,2018-07-05T13:16:26.714667Z,4,"Hello, GPS Coord (33.86494, 35.56431)",33.86494,35.56431,0.092937146,-96,116,0.2
175,ohm-02,868100000,-94,8.5,12,125,5-Apr,2018-07-05T13:16:36.724951Z,5,"Hello, GPS Coord (33.86494, 35.56431)",33.86494,35.56431,0.092937146,-94,114,0.2
176,ohm-02,868300000,-96,7.2,12,125,5-Apr,2018-07-05T13:16:46.735106Z,6,"Hello, GPS Coord (33.86494, 35.56431)",33.86494,35.56431,0.092937146,-96,116,0.2
177,ohm-02,868500000,-90,9.8,12,125,5-Apr,2018-07-05T13:16:56.745534Z,7,"Hello, GPS Coord (33.86494, 35.56431)",33.86494,35.56431,0.092937146,-90,110,0.2
178,ohm-02,868300000,-91,10.2,12,125,5-Apr,2018-07-05T13:17:06.755825Z,8,"Hello, GPS Coord (33.86494, 35.56431)",33.86494,35.56431,0.092937146,-91,111,0.2
179,ohm-02,868500000,-93,7.5,12,125,5-Apr,2018-07-05T13:17:16.766108Z,9,"Hello, GPS Coord (33.86494, 35.56431)",33.86494,35.56431,0.092937146,-93,113,0.2
180,ohm-02,868100000,-82,11.2,12,125,5-Apr,2018-07-05T13:23:55.231948Z,0,"Hello, GPS Coord (33.86487, 35.56457)",33.86487,35.56457,0.113683909,-82,102,0.2
181,ohm-02,868300000,-78,9.8,12,125,5-Apr,2018-07-05T13:24:05.242248Z,1,"Hello, GPS Coord (33.86487, 35.56457)",33.86487,35.56457,0.113683909,-78,98,0.2
182,ohm-02,868100000,-81,9.2,12,125,5-Apr,2018-07-05T13:24:15.252523Z,2,"Hello, GPS Coord (33.86487, 35.56457)",33.86487,35.56457,0.113683909,-81,101,0.2
183,ohm-02,868500000,-76,10,12,125,5-Apr,2018-07-05T13:24:25.262805Z,3,"Hello, GPS Coord (33.86487, 35.56457)",33.86487,35.56457,0.113683909,-76,96,0.2
184,ohm-02,868300000,-78,10.8,12,125,5-Apr,2018-07-05T13:24:35.273082Z,4,"Hello, GPS Coord (33.86487, 35.56457)",33.86487,35.56457,0.113683909,-78,98,0.2
185,ohm-02,868500000,-76,7,12,125,5-Apr,2018-07-05T13:24:45.283365Z,5,"Hello, GPS Coord (33.86487, 35.56457)",33.86487,35.56457,0.113683909,-76,96,0.2
186,ohm-02,868300000,-79,9.5,12,125,5-Apr,2018-07-05T13:24:55.293649Z,6,"Hello, GPS Coord (33.86487, 35.56457)",33.86487,35.56457,0.113683909,-79,99,0.2
187,ohm-02,868500000,-76,9.8,12,125,5-Apr,2018-07-05T13:25:05.303924Z,7,"Hello, GPS Coord (33.86487, 35.56457)",33.86487,35.56457,0.113683909,-76,96,0.2
188,ohm-02,868100000,-81,8.8,12,125,5-Apr,2018-07-05T13:25:15.314208Z,8,"Hello, GPS Coord (33.86487, 35.56457)",33.86487,35.56457,0.113683909,-81,101,0.2
189,ohm-02,868100000,-78,9.8,12,125,5-Apr,2018-07-05T13:25:25.324491Z,9,"Hello, GPS Coord (33.86487, 35.56457)",33.86487,35.56457,0.113683909,-78,98,0.2
190,ohm-02,868100000,-76,9.5,12,125,5-Apr,2018-07-05T13:33:57.919137Z,0,"Hello, GPS Coord (33.86591, 35.56453)",33.86591,35.56453,0.077173503,-76,96,0.2
191,ohm-02,868100000,-77,8.8,12,125,5-Apr,2018-07-05T13:34:07.929421Z,1,"Hello, GPS Coord (33.86591, 35.56453)",33.86591,35.56453,0.077173503,-77,97,0.2
192,ohm-02,868100000,-73,10.2,12,125,5-Apr,2018-07-05T13:34:27.949995Z,3,"Hello, GPS Coord (33.86591, 35.56453)",33.86591,35.56453,0.077173503,-73,93,0.2
193,ohm-02,868100000,-76,11.5,12,125,5-Apr,2018-07-05T13:34:37.960287Z,4,"Hello, GPS Coord (33.86591, 35.56453)",33.86591,35.56453,0.077173503,-76,96,0.2
194,ohm-02,868100000,-74,8.8,12,125,5-Apr,2018-07-05T13:34:47.970578Z,5,"Hello, GPS Coord (33.86591, 35.56453)",33.86591,35.56453,0.077173503,-74,94,0.2
195,ohm-02,868500000,-78,8.5,12,125,5-Apr,2018-07-05T13:34:57.980862Z,6,"Hello, GPS Coord (33.86591, 35.56453)",33.86591,35.56453,0.077173503,-78,98,0.2
196,ohm-02,868500000,-68,8,12,125,5-Apr,2018-07-05T13:35:07.991145Z,7,"Hello, GPS Coord (33.86591, 35.56453)",33.86591,35.56453,0.077173503,-68,88,0.2
197,ohm-02,868500000,-78,7.5,12,125,5-Apr,2018-07-05T13:35:18.001435Z,8,"Hello, GPS Coord (33.86591, 35.56453)",33.86591,35.56453,0.077173503,-78,98,0.2
198,ohm-02,868100000,-78,9.8,12,125,5-Apr,2018-07-05T13:35:28.011729Z,9,"Hello, GPS Coord (33.86591, 35.56453)",33.86591,35.56453,0.077173503,-78,98,0.2
199,ohm-02,868300000,-66,12,12,125,5-Apr,2018-07-05T13:43:21.313057Z,0,"Hello, GPS Coord (33.86602, 35.56377)",33.86602,35.56377,0.042264159,-66,86,0.2
200,ohm-02,868500000,-65,9.2,12,125,5-Apr,2018-07-05T13:43:31.32334Z,1,"Hello, GPS Coord (33.86602, 35.56377)",33.86602,35.56377,0.042264159,-65,85,0.2
201,ohm-02,868300000,-65,9,12,125,5-Apr,2018-07-05T13:43:41.333632Z,2,"Hello, GPS Coord (33.86602, 35.56377)",33.86602,35.56377,0.042264159,-65,85,0.2
202,ohm-02,868100000,-66,10.5,12,125,5-Apr,2018-07-05T13:43:51.343915Z,3,"Hello, GPS Coord (33.86602, 35.56377)",33.86602,35.56377,0.042264159,-66,86,0.2
203,ohm-02,868500000,-66,9.8,12,125,5-Apr,2018-07-05T13:44:01.354199Z,4,"Hello, GPS Coord (33.86602, 35.56377)",33.86602,35.56377,0.042264159,-66,86,0.2
204,ohm-02,868100000,-76,12,12,125,5-Apr,2018-07-05T13:44:11.36449Z,5,"Hello, GPS Coord (33.86602, 35.56377)",33.86602,35.56377,0.042264159,-76,96,0.2
205,ohm-02,868300000,-70,14,12,125,5-Apr,2018-07-05T13:44:21.374773Z,6,"Hello, GPS Coord (33.86602, 35.56377)",33.86602,35.56377,0.042264159,-70,90,0.2
206,ohm-02,868300000,-65,11.8,12,125,5-Apr,2018-07-05T13:44:31.385057Z,7,"Hello, GPS Coord (33.86602, 35.56377)",33.86602,35.56377,0.042264159,-65,85,0.2
207,ohm-02,868500000,-61,9.2,12,125,5-Apr,2018-07-05T13:44:41.39534Z,8,"Hello, GPS Coord (33.86602, 35.56377)",33.86602,35.56377,0.042264159,-61,81,0.2
208,ohm-02,868100000,-63,13.5,12,125,5-Apr,2018-07-05T13:44:51.405632Z,9,"Hello, GPS Coord (33.86602, 35.56377)",33.86602,35.56377,0.042264159,-63,83,0.2
209,ohm-02,868300000,-96,9.8,12,125,5-Apr,2018-07-05T13:56:00.885027Z,0,"Hello, GPS Coord (33.86601, 35.56288)",33.86601,35.56288,0.09107316,-96,116,0.2
210,ohm-02,868500000,-98,6.8,12,125,5-Apr,2018-07-05T13:56:10.89531Z,1,"Hello, GPS Coord (33.86601, 35.56288)",33.86601,35.56288,0.09107316,-98,118,0.2
211,ohm-02,868300000,-99,7.5,12,125,5-Apr,2018-07-05T13:56:20.905593Z,2,"Hello, GPS Coord (33.86601, 35.56288)",33.86601,35.56288,0.09107316,-99,119,0.2
212,ohm-02,868300000,-98,7.2,12,125,5-Apr,2018-07-05T13:56:30.915877Z,3,"Hello, GPS Coord (33.86601, 35.56288)",33.86601,35.56288,0.09107316,-98,118,0.2
213,ohm-02,868300000,-99,6.5,12,125,5-Apr,2018-07-05T13:56:40.92616Z,4,"Hello, GPS Coord (33.86601, 35.56288)",33.86601,35.56288,0.09107316,-99,119,0.2
214,ohm-02,868500000,-100,5.8,12,125,5-Apr,2018-07-05T13:56:50.936444Z,5,"Hello, GPS Coord (33.86601, 35.56288)",33.86601,35.56288,0.09107316,-100,120,0.2
215,ohm-02,868500000,-102,2.8,12,125,5-Apr,2018-07-05T13:57:00.946727Z,6,"Hello, GPS Coord (33.86601, 35.56288)",33.86601,35.56288,0.09107316,-102,122,0.2
216,ohm-02,868300000,-97,8.5,12,125,5-Apr,2018-07-05T13:57:10.957018Z,7,"Hello, GPS Coord (33.86601, 35.56288)",33.86601,35.56288,0.09107316,-97,117,0.2
217,ohm-02,868500000,-97,8.2,12,125,5-Apr,2018-07-05T13:57:20.96731Z,8,"Hello, GPS Coord (33.86601, 35.56288)",33.86601,35.56288,0.09107316,-97,117,0.2
218,ohm-02,868500000,-93,6.2,12,125,5-Apr,2018-07-05T13:57:30.977601Z,9,"Hello, GPS Coord (33.86601, 35.56288)",33.86601,35.56288,0.09107316,-93,113,0.2
219,ohm-01,868300000,-65,9.5,12,125,5-Apr,2018-07-04T12:30:36.351825Z,10,"Hello, GPS Coord (33.86534, 35.56452)",33.86534,35.56452,0.07769673,-65,85,1.5
220,ohm-01,868500000,-65,10.8,12,125,5-Apr,2018-07-04T12:30:57.802472Z,12,"Hello, GPS Coord (33.86534, 35.56452)",33.86534,35.56452,0.07769673,-65,85,1.5
221,ohm-01,868100000,-65,10,12,125,5-Apr,2018-07-04T12:31:08.786803Z,13,"Hello, GPS Coord (33.86534, 35.56452)",33.86534,35.56452,0.07769673,-65,85,1.5
222,ohm-01,868100000,-65,12,12,125,5-Apr,2018-07-04T12:31:19.569127Z,14,"Hello, GPS Coord (33.86534, 35.56452)",33.86534,35.56452,0.07769673,-65,85,1.5
223,ohm-01,868100000,-65,11,12,125,5-Apr,2018-07-04T12:31:30.459459Z,15,"Hello, GPS Coord (33.86534, 35.56452)",33.86534,35.56452,0.07769673,-65,85,1.5
224,ohm-01,868300000,-65,11.5,12,125,5-Apr,2018-07-04T12:31:41.349783Z,16,"Hello, GPS Coord (33.86534, 35.56452)",33.86534,35.56452,0.07769673,-65,85,1.5
225,ohm-01,868300000,-64,9,12,125,5-Apr,2018-07-04T12:31:52.130106Z,17,"Hello, GPS Coord (33.86525, 35.56452)",33.86525,35.56452,0.082490065,-64,84,1.5
226,ohm-01,868500000,-66,7.5,12,125,5-Apr,2018-07-04T12:32:03.020423Z,18,"Hello, GPS Coord (33.86525, 35.56452)",33.86525,35.56452,0.082490065,-66,86,1.5
227,ohm-01,868100000,-65,8,12,125,5-Apr,2018-07-04T12:32:13.910753Z,19,"Hello, GPS Coord (33.86525, 35.56452)",33.86525,35.56452,0.082490065,-65,85,1.5
228,ohm-01,868300000,-69,11.5,12,125,5-Apr,2018-07-04T12:35:56.877268Z,30,"Hello, GPS Coord (33.86523, 35.56476)",33.86523,35.56476,0.102972675,-69,89,1.5
229,ohm-01,868500000,-76,7.5,12,125,5-Apr,2018-07-04T12:36:07.767584Z,31,"Hello, GPS Coord (33.86531, 35.56483)",33.86531,35.56483,0.105388129,-76,96,1.5
230,ohm-01,868500000,-73,6.2,12,125,5-Apr,2018-07-04T12:36:18.6579Z,32,"Hello, GPS Coord (33.86531, 35.56483)",33.86531,35.56483,0.105388129,-73,93,1.5
231,ohm-01,868500000,-78,9.2,12,125,5-Apr,2018-07-04T12:36:29.754223Z,33,"Hello, GPS Coord (33.86529, 35.56481)",33.86529,35.56481,0.104467018,-78,98,1.5
232,ohm-01,868100000,-74,10,12,125,5-Apr,2018-07-04T12:36:40.536539Z,34,"Hello, GPS Coord (33.86528, 35.56495)",33.86528,35.56495,0.116938285,-74,94,1.5
233,ohm-01,868300000,-76,12.5,12,125,5-Apr,2018-07-04T12:36:51.430855Z,35,"Hello, GPS Coord (33.8653, 35.565)",33.8653,35.565,0.120570467,-76,96,1.5
234,ohm-01,868500000,-76,9,12,125,5-Apr,2018-07-04T12:40:00.50991Z,10,"Hello, GPS Coord (33.86534, 35.56503)",33.86534,35.56503,0.121912392,-76,96,1.5
235,ohm-01,868500000,-75,9,12,125,5-Apr,2018-07-04T12:40:11.618242Z,11,"Hello, GPS Coord (33.86534, 35.56503)",33.86534,35.56503,0.121912392,-75,95,1.5
236,ohm-01,868500000,-77,11,12,125,5-Apr,2018-07-04T12:40:22.726574Z,12,"Hello, GPS Coord (33.86534, 35.56503)",33.86534,35.56503,0.121912392,-77,97,1.5
237,ohm-01,868300000,-74,11.8,12,125,5-Apr,2018-07-04T12:40:33.938905Z,13,"Hello, GPS Coord (33.86534, 35.56503)",33.86534,35.56503,0.121912392,-74,94,1.5
238,ohm-01,868500000,-78,10.8,12,125,5-Apr,2018-07-04T12:40:44.829221Z,14,"Hello, GPS Coord (33.86534, 35.56503)",33.86534,35.56503,0.121912392,-78,98,1.5
239,ohm-01,868300000,-74,11.8,12,125,5-Apr,2018-07-04T12:40:55.939561Z,15,"Hello, GPS Coord (33.86534, 35.56503)",33.86534,35.56503,0.121912392,-74,94,1.5
240,ohm-01,868100000,-76,13,12,125,5-Apr,2018-07-04T12:41:06.937884Z,16,"Hello, GPS Coord (33.86534, 35.56503)",33.86534,35.56503,0.121912392,-76,96,1.5
241,ohm-01,868500000,-76,9.8,12,125,5-Apr,2018-07-04T12:41:18.046208Z,17,"Hello, GPS Coord (33.86534, 35.56503)",33.86534,35.56503,0.121912392,-76,96,1.5
242,ohm-01,868500000,-75,10.8,12,125,5-Apr,2018-07-04T12:41:29.154541Z,18,"Hello, GPS Coord (33.86534, 35.56503)",33.86534,35.56503,0.121912392,-75,95,1.5
243,ohm-01,868100000,-74,11.2,12,125,5-Apr,2018-07-04T12:41:40.266872Z,19,"Hello, GPS Coord (33.86534, 35.56503)",33.86534,35.56503,0.121912392,-74,94,1.5
244,ohm-01,868500000,-88,6.5,12,125,5-Apr,2018-07-04T12:45:26.063571Z,30,"Hello, GPS Coord (33.86564, 35.56513)",33.86564,35.56513,0.126492553,-88,108,1.5
245,ohm-01,868100000,-87,11.2,12,125,5-Apr,2018-07-04T12:48:37.145325Z,10,"Hello, GPS Coord (33.86561, 35.56511)",33.86561,35.56511,0.124690598,-87,107,1.5
246,ohm-01,868300000,-83,10.8,12,125,5-Apr,2018-07-04T12:48:47.927639Z,11,"Hello, GPS Coord (33.86561, 35.56511)",33.86561,35.56511,0.124690598,-83,103,1.5
247,ohm-01,868300000,-83,12.5,12,125,5-Apr,2018-07-04T12:48:58.599955Z,12,"Hello, GPS Coord (33.86561, 35.56511)",33.86561,35.56511,0.124690598,-83,103,1.5
248,ohm-01,868100000,-82,12.2,12,125,5-Apr,2018-07-04T12:49:09.166271Z,13,"Hello, GPS Coord (33.86561, 35.56511)",33.86561,35.56511,0.124690598,-82,102,1.5
249,ohm-01,868300000,-81,12.2,12,125,5-Apr,2018-07-04T12:49:30.73091Z,15,"Hello, GPS Coord (33.86561, 35.56511)",33.86561,35.56511,0.124690598,-81,101,1.5
250,ohm-01,868500000,-83,9.5,12,125,5-Apr,2018-07-04T12:49:41.511218Z,16,"Hello, GPS Coord (33.86561, 35.56511)",33.86561,35.56511,0.124690598,-83,103,1.5
251,ohm-01,868300000,-83,10,12,125,5-Apr,2018-07-04T12:49:52.295549Z,17,"Hello, GPS Coord (33.86561, 35.56511)",33.86561,35.56511,0.124690598,-83,103,1.5
252,ohm-01,868500000,-84,8.2,12,125,5-Apr,2018-07-04T12:50:03.293873Z,18,"Hello, GPS Coord (33.86561, 35.56511)",33.86561,35.56511,0.124690598,-84,104,1.5
253,ohm-01,868300000,-83,13,12,125,5-Apr,2018-07-04T12:50:14.184197Z,19,"Hello, GPS Coord (33.86561, 35.56511)",33.86561,35.56511,0.124690598,-83,103,1.5
254,ohm-01,868300000,-94,8.2,12,125,5-Apr,2018-07-04T12:53:55.930767Z,30,"Hello, GPS Coord (33.86583, 35.56507)",33.86583,35.56507,0.122783886,-94,114,1.5
255,ohm-01,868100000,-85,10.2,12,125,5-Apr,2018-07-04T12:57:12.365153Z,10,"Hello, GPS Coord (33.86587, 35.56513)",33.86587,35.56513,0.129051908,-85,105,1.5
256,ohm-01,868300000,-84,10.2,12,125,5-Apr,2018-07-04T12:57:23.473477Z,11,"Hello, GPS Coord (33.86587, 35.56513)",33.86587,35.56513,0.129051908,-84,104,1.5
257,ohm-01,868100000,-84,8.2,12,125,5-Apr,2018-07-04T12:57:34.793817Z,12,"Hello, GPS Coord (33.86587, 35.56513)",33.86587,35.56513,0.129051908,-84,104,1.5
258,ohm-01,868100000,-84,9,12,125,5-Apr,2018-07-04T12:57:45.68614Z,13,"Hello, GPS Coord (33.86587, 35.56513)",33.86587,35.56513,0.129051908,-84,104,1.5
259,ohm-01,868300000,-87,8,12,125,5-Apr,2018-07-04T12:57:56.794456Z,14,"Hello, GPS Coord (33.86587, 35.56513)",33.86587,35.56513,0.129051908,-87,107,1.5
260,ohm-01,868300000,-83,9.8,12,125,5-Apr,2018-07-04T12:58:07.79678Z,15,"Hello, GPS Coord (33.86587, 35.56513)",33.86587,35.56513,0.129051908,-83,103,1.5
261,ohm-01,868300000,-84,8.5,12,125,5-Apr,2018-07-04T12:58:18.905111Z,16,"Hello, GPS Coord (33.86587, 35.56513)",33.86587,35.56513,0.129051908,-84,104,1.5
262,ohm-01,868500000,-87,7,12,125,5-Apr,2018-07-04T12:58:29.907419Z,17,"Hello, GPS Coord (33.86587, 35.56513)",33.86587,35.56513,0.129051908,-87,107,1.5
263,ohm-01,868300000,-90,8.5,12,125,5-Apr,2018-07-04T12:58:41.231751Z,18,"Hello, GPS Coord (33.86587, 35.56513)",33.86587,35.56513,0.129051908,-90,110,1.5
264,ohm-01,868100000,-87,8,12,125,5-Apr,2018-07-04T12:58:52.232075Z,19,"Hello, GPS Coord (33.86587, 35.56513)",33.86587,35.56513,0.129051908,-87,107,1.5
265,ohm-01,868100000,-87,10.5,12,125,5-Apr,2018-07-04T13:02:37.926639Z,30,"Hello, GPS Coord (33.86613, 35.56508)",33.86613,35.56508,0.133500391,-87,107,1.5
266,ohm-01,868300000,-90,9,12,125,5-Apr,2018-07-04T13:02:48.928954Z,31,"Hello, GPS Coord (33.86625, 35.56506)",33.86625,35.56506,0.137868493,-90,110,1.5
267,ohm-01,868300000,-85,12,12,125,5-Apr,2018-07-04T13:06:00.017004Z,10,"Hello, GPS Coord (33.86633, 35.56501)",33.86633,35.56501,0.138588173,-85,105,1.5
268,ohm-01,868300000,-85,12,12,125,5-Apr,2018-07-04T13:06:10.799326Z,11,"Hello, GPS Coord (33.86633, 35.56501)",33.86633,35.56501,0.138588173,-85,105,1.5
269,ohm-01,868500000,-86,9.8,12,125,5-Apr,2018-07-04T13:06:21.579642Z,12,"Hello, GPS Coord (33.86633, 35.56501)",33.86633,35.56501,0.138588173,-86,106,1.5
270,ohm-01,868300000,-84,12.5,12,125,5-Apr,2018-07-04T13:06:32.361966Z,13,"Hello, GPS Coord (33.86633, 35.56501)",33.86633,35.56501,0.138588173,-84,104,1.5
271,ohm-01,868100000,-89,10.8,12,125,5-Apr,2018-07-04T13:06:43.252289Z,14,"Hello, GPS Coord (33.86633, 35.56501)",33.86633,35.56501,0.138588173,-89,109,1.5
272,ohm-01,868500000,-86,11.2,12,125,5-Apr,2018-07-04T13:06:54.142606Z,15,"Hello, GPS Coord (33.86633, 35.56501)",33.86633,35.56501,0.138588173,-86,106,1.5
273,ohm-01,868100000,-87,12.2,12,125,5-Apr,2018-07-04T13:07:05.142943Z,16,"Hello, GPS Coord (33.86633, 35.56501)",33.86633,35.56501,0.138588173,-87,107,1.5
274,ohm-01,868300000,-85,10.5,12,125,5-Apr,2018-07-04T13:07:16.777284Z,17,"Hello, GPS Coord (33.86633, 35.56501)",33.86633,35.56501,0.138588173,-85,105,1.5
275,ohm-01,868500000,-85,10,12,125,5-Apr,2018-07-04T13:07:27.5596Z,18,"Hello, GPS Coord (33.86633, 35.56501)",33.86633,35.56501,0.138588173,-85,105,1.5
276,ohm-01,868300000,-85,12,12,125,5-Apr,2018-07-04T13:07:38.343924Z,19,"Hello, GPS Coord (33.86633, 35.56501)",33.86633,35.56501,0.138588173,-85,105,1.5
277,ohm-01,868100000,-98,9.8,12,125,5-Apr,2018-07-04T13:11:21.330519Z,30,"Hello, GPS Coord (33.86653, 35.56476)",33.86653,35.56476,0.135346121,-98,118,1.5
278,ohm-01,868300000,-88,13,12,125,5-Apr,2018-07-04T13:11:32.220843Z,31,"Hello, GPS Coord (33.86652, 35.56469)",33.86652,35.56469,0.130184578,-88,108,1.5
279,ohm-01,868300000,-91,1.5,12,125,5-Apr,2018-07-04T13:15:14.589773Z,13,"Hello, GPS Coord (33.86653, 35.56464)",33.86653,35.56464,0.128044435,-91,111,1.5
280,ohm-01,868500000,-102,1.5,12,125,5-Apr,2018-07-04T13:15:25.266081Z,14,"Hello, GPS Coord (33.86653, 35.56464)",33.86653,35.56464,0.128044435,-102,122,1.5
281,ohm-01,868300000,-91,3.5,12,125,5-Apr,2018-07-04T13:15:35.938405Z,15,"Hello, GPS Coord (33.86653, 35.56464)",33.86653,35.56464,0.128044435,-91,111,1.5
282,ohm-01,868100000,-95,7.5,12,125,5-Apr,2018-07-04T13:20:02.150126Z,30,"Hello, GPS Coord (33.86646, 35.56455)",33.86646,35.56455,0.116765131,-95,115,1.5
283,ohm-01,868100000,-88,10.5,12,125,5-Apr,2018-07-04T13:20:33.937041Z,33,"Hello, GPS Coord (33.86644, 35.56455)",33.86644,35.56455,0.115036922,-88,108,1.5
284,ohm-01,868500000,-87,8.8,12,125,5-Apr,2018-07-04T13:20:44.609348Z,34,"Hello, GPS Coord (33.86644, 35.56445)",33.86644,35.56445,0.10941582,-87,107,1.5
