,RSSI,SNR,Freq,Prx,PL,Location,lat,long,Nb_floor,wall,Dist
625,-58,9,868100000,-58,78,loc_50,33.8656032,35.5638148,2,1,6.507291456
626,-62,7.2,868500000,-62,82,loc_50,33.8656032,35.5638148,2,1,6.507291456
627,-60,9.2,868300000,-60,80,loc_50,33.8656032,35.5638148,2,1,6.507291456
628,-68,8,868500000,-68,88,loc_50,33.8656032,35.5638148,2,1,6.507291456
629,-59,9,868300000,-59,79,loc_50,33.8656032,35.5638148,2,1,6.507291456
630,-59,10.8,868100000,-59,79,loc_50,33.8656032,35.5638148,2,1,6.507291456
631,-59,8.2,868500000,-59,79,loc_50,33.8656032,35.5638148,2,1,6.507291456
632,-63,10.8,868100000,-63,83,loc_50,33.8656032,35.5638148,2,1,6.507291456
633,-60,9.8,868100000,-60,80,loc_50,33.8656032,35.5638148,2,1,6.507291456
634,-59,10.8,868300000,-59,79,loc_50,33.8656032,35.5638148,2,1,6.507291456
635,-59,7.5,868500000,-59,79,loc_50,33.8656032,35.5638148,2,1,6.507291456
636,-60,9,868100000,-60,80,loc_50,33.8656032,35.5638148,2,1,6.507291456
637,-60,9.2,868100000,-60,80,loc_50,33.8656032,35.5638148,2,1,6.507291456
638,-59,7.8,868500000,-59,79,loc_50,33.8656032,35.5638148,2,1,6.507291456
639,-59,10,868100000,-59,79,loc_50,33.8656032,35.5638148,2,1,6.507291456
640,-58,9.8,868300000,-58,78,loc_50,33.8656032,35.5638148,2,1,6.507291456
641,-59,9.5,868300000,-59,79,loc_50,33.8656032,35.5638148,2,1,6.507291456
642,-101,8.8,868100000,-101,121,loc_51,33.8655547,35.5633371,2,3,40.18201444
643,-88,10.5,868100000,-88,108,loc_51,33.8655547,35.5633371,2,3,40.18201444
644,-93,9.2,868300000,-93,113,loc_51,33.8655547,35.5633371,2,3,40.18201444
645,-91,9.8,868300000,-91,111,loc_51,33.8655547,35.5633371,2,3,40.18201444
646,-90,8.5,868300000,-90,110,loc_51,33.8655547,35.5633371,2,3,40.18201444
647,-87,10.8,868300000,-87,107,loc_51,33.8655547,35.5633371,2,3,40.18201444
648,-88,7.2,868500000,-88,108,loc_51,33.8655547,35.5633371,2,3,40.18201444
649,-94,9.2,868100000,-94,114,loc_51,33.8655547,35.5633371,2,3,40.18201444
650,-88,8.2,868500000,-88,108,loc_51,33.8655547,35.5633371,2,3,40.18201444
651,-89,9.2,868300000,-89,109,loc_51,33.8655547,35.5633371,2,3,40.18201444
652,-93,9.5,868300000,-93,113,loc_51,33.8655547,35.5633371,2,3,40.18201444
653,-87,9.2,868100000,-87,107,loc_51,33.8655547,35.5633371,2,3,40.18201444
654,-93,10.2,868100000,-93,113,loc_51,33.8655547,35.5633371,2,3,40.18201444
655,-88,10.8,868300000,-88,108,loc_51,33.8655547,35.5633371,2,3,40.18201444
656,-89,7.8,868500000,-89,109,loc_51,33.8655547,35.5633371,2,3,40.18201444
657,-86,9.5,868300000,-86,106,loc_51,33.8655547,35.5633371,2,3,40.18201444
658,-89,8.2,868100000,-89,109,loc_51,33.8655547,35.5633371,2,3,40.18201444
659,-90,8.8,868100000,-90,110,loc_51,33.8655547,35.5633371,2,3,40.18201444
660,-94,8.8,868100000,-94,114,loc_51,33.8655547,35.5633371,2,3,40.18201444
661,-90,6.8,868500000,-90,110,loc_51,33.8655547,35.5633371,2,3,40.18201444
662,-97,8.2,868500000,-97,117,loc_52,33.8654915,35.5633347,2,3,42.59866711
663,-89,10.5,868300000,-89,109,loc_52,33.8654915,35.5633347,2,3,42.59866711
664,-91,9.5,868100000,-91,111,loc_52,33.8654915,35.5633347,2,3,42.59866711
665,-89,9.5,868300000,-89,109,loc_52,33.8654915,35.5633347,2,3,42.59866711
666,-93,10,868300000,-93,113,loc_52,33.8654915,35.5633347,2,3,42.59866711
667,-90,7.5,868500000,-90,110,loc_52,33.8654915,35.5633347,2,3,42.59866711
668,-93,9,868300000,-93,113,loc_52,33.8654915,35.5633347,2,3,42.59866711
669,-109,9.2,868300000,-109,129,loc_52,33.8654915,35.5633347,2,3,42.59866711
670,-66,9.5,868300000,-66,86,loc_53,33.8658198,35.5637808,2,1,20.08487402
671,-67,10,868100000,-67,87,loc_53,33.8658198,35.5637808,2,1,20.08487402
672,-68,7.5,868500000,-68,88,loc_53,33.8658198,35.5637808,2,1,20.08487402
673,-66,6.8,868500000,-66,86,loc_53,33.8658198,35.5637808,2,1,20.08487402
674,-63,8.5,868300000,-63,83,loc_53,33.8658198,35.5637808,2,1,20.08487402
675,-64,10.8,868300000,-64,84,loc_53,33.8658198,35.5637808,2,1,20.08487402
676,-65,10.2,868100000,-65,85,loc_53,33.8658198,35.5637808,2,1,20.08487402
677,-64,9.2,868100000,-64,84,loc_53,33.8658198,35.5637808,2,1,20.08487402
678,-65,12.2,868300000,-65,85,loc_53,33.8658198,35.5637808,2,1,20.08487402
679,-64,8,868500000,-64,84,loc_53,33.8658198,35.5637808,2,1,20.08487402
680,-65,9,868500000,-65,85,loc_53,33.8658198,35.5637808,2,1,20.08487402
681,-66,8.2,868500000,-66,86,loc_53,33.8658198,35.5637808,2,1,20.08487402
682,-69,7,868500000,-69,89,loc_53,33.8658198,35.5637808,2,1,20.08487402
683,-67,8.8,868300000,-67,87,loc_53,33.8658198,35.5637808,2,1,20.08487402
684,-67,9.2,868300000,-67,87,loc_53,33.8658198,35.5637808,2,1,20.08487402
685,-66,8,868500000,-66,86,loc_53,33.8658198,35.5637808,2,1,20.08487402
686,-67,10,868300000,-67,87,loc_53,33.8658198,35.5637808,2,1,20.08487402
687,-66,8.2,868500000,-66,86,loc_53,33.8658198,35.5637808,2,1,20.08487402
688,-68,10,868100000,-68,88,loc_53,33.8658198,35.5637808,2,1,20.08487402
689,-67,7.8,868500000,-67,87,loc_53,33.8658198,35.5637808,2,1,20.08487402
690,-60,10.2,868300000,-60,80,loc_57,33.8657162,35.5637865,2,0,8.819253525
691,-57,10,868100000,-57,77,loc_57,33.8657162,35.5637865,2,0,8.819253525
692,-55,8.2,868500000,-55,75,loc_57,33.8657162,35.5637865,2,0,8.819253525
693,-57,7,868500000,-57,77,loc_57,33.8657162,35.5637865,2,0,8.819253525
694,-67,7.5,868500000,-67,87,loc_57,33.8657162,35.5637865,2,0,8.819253525
695,-68,8.2,868500000,-68,88,loc_57,33.8657162,35.5637865,2,0,8.819253525
696,-66,9.8,868100000,-66,86,loc_57,33.8657162,35.5637865,2,0,8.819253525
697,-59,10.2,868100000,-59,79,loc_57,33.8657162,35.5637865,2,0,8.819253525
698,-60,8.5,868300000,-60,80,loc_57,33.8657162,35.5637865,2,0,8.819253525
699,-60,7.2,868500000,-60,80,loc_57,33.8657162,35.5637865,2,0,8.819253525
700,-60,8.2,868500000,-60,80,loc_57,33.8657162,35.5637865,2,0,8.819253525
701,-59,8.5,868300000,-59,79,loc_57,33.8657162,35.5637865,2,0,8.819253525
702,-61,9,868300000,-61,81,loc_57,33.8657162,35.5637865,2,0,8.819253525
703,-56,7.2,868500000,-56,76,loc_57,33.8657162,35.5637865,2,0,8.819253525
704,-57,10,868300000,-57,77,loc_57,33.8657162,35.5637865,2,0,8.819253525
705,-57,9.2,868300000,-57,77,loc_57,33.8657162,35.5637865,2,0,8.819253525
706,-60,7.2,868500000,-60,80,loc_57,33.8657162,35.5637865,2,0,8.819253525
707,-58,8.5,868300000,-58,78,loc_57,33.8657162,35.5637865,2,0,8.819253525
708,-59,9.5,868300000,-59,79,loc_57,33.8657162,35.5637865,2,0,8.819253525
709,-60,9.5,868300000,-60,80,loc_57,33.8657162,35.5637865,2,0,8.819253525
710,-66,8.5,868500000,-66,86,loc_58,33.8657161,35.5637868,3,0,8.816305186
711,-69,10.5,868100000,-69,89,loc_58,33.8657161,35.5637868,3,0,8.816305186
712,-68,7.2,868500000,-68,88,loc_58,33.8657161,35.5637868,3,0,8.816305186
713,-64,9.8,868300000,-64,84,loc_58,33.8657161,35.5637868,3,0,8.816305186
714,-70,11.5,868100000,-70,90,loc_58,33.8657161,35.5637868,3,0,8.816305186
715,-66,10.5,868300000,-66,86,loc_58,33.8657161,35.5637868,3,0,8.816305186
716,-69,9.8,868300000,-69,89,loc_58,33.8657161,35.5637868,3,0,8.816305186
717,-67,8.5,868500000,-67,87,loc_58,33.8657161,35.5637868,3,0,8.816305186
718,-72,9,868500000,-72,92,loc_58,33.8657161,35.5637868,3,0,8.816305186
719,-67,8,868500000,-67,87,loc_58,33.8657161,35.5637868,3,0,8.816305186
720,-69,9,868500000,-69,89,loc_58,33.8657161,35.5637868,3,0,8.816305186
721,-70,11,868100000,-70,90,loc_58,33.8657161,35.5637868,3,0,8.816305186
722,-72,10.2,868300000,-72,92,loc_58,33.8657161,35.5637868,3,0,8.816305186
723,-73,11.2,868100000,-73,93,loc_58,33.8657161,35.5637868,3,0,8.816305186
724,-70,9.5,868300000,-70,90,loc_58,33.8657161,35.5637868,3,0,8.816305186
725,-68,8.8,868500000,-68,88,loc_58,33.8657161,35.5637868,3,0,8.816305186
726,-67,8.5,868500000,-67,87,loc_58,33.8657161,35.5637868,3,0,8.816305186
727,-74,11.2,868100000,-74,94,loc_58,33.8657161,35.5637868,3,0,8.816305186
728,-75,10,868100000,-75,95,loc_58,33.8657161,35.5637868,3,0,8.816305186
729,-67,11,868300000,-67,87,loc_58,33.8657161,35.5637868,3,0,8.816305186
730,-60,8.2,868300000,-60,80,loc_59,33.8655697,35.5637937,2,1,8.413511842
731,-60,8,868500000,-60,80,loc_59,33.8655697,35.5637937,2,1,8.413511842
732,-59,9.2,868100000,-59,79,loc_59,33.8655697,35.5637937,2,1,8.413511842
733,-65,10.8,868300000,-65,85,loc_59,33.8655697,35.5637937,2,1,8.413511842
734,-64,9.2,868300000,-64,84,loc_59,33.8655697,35.5637937,2,1,8.413511842
735,-64,9.5,868500000,-64,84,loc_59,33.8655697,35.5637937,2,1,8.413511842
736,-66,8,868500000,-66,86,loc_59,33.8655697,35.5637937,2,1,8.413511842
737,-66,7,868500000,-66,86,loc_59,33.8655697,35.5637937,2,1,8.413511842
738,-69,9.8,868300000,-69,89,loc_59,33.8655697,35.5637937,2,1,8.413511842
739,-61,8,868500000,-61,81,loc_59,33.8655697,35.5637937,2,1,8.413511842
740,-61,6.5,868300000,-61,81,loc_59,33.8655697,35.5637937,2,1,8.413511842
741,-60,9.5,868100000,-60,80,loc_59,33.8655697,35.5637937,2,1,8.413511842
742,-60,8.8,868100000,-60,80,loc_59,33.8655697,35.5637937,2,1,8.413511842
743,-60,9.8,868100000,-60,80,loc_59,33.8655697,35.5637937,2,1,8.413511842
744,-61,7.8,868500000,-61,81,loc_59,33.8655697,35.5637937,2,1,8.413511842
745,-59,10.5,868300000,-59,79,loc_59,33.8655697,35.5637937,2,1,8.413511842
746,-59,8.8,868500000,-59,79,loc_59,33.8655697,35.5637937,2,1,8.413511842
747,-59,10,868100000,-59,79,loc_59,33.8655697,35.5637937,2,1,8.413511842
748,-59,10.2,868300000,-59,79,loc_59,33.8655697,35.5637937,2,1,8.413511842
749,-58,10,868300000,-58,78,loc_59,33.8655697,35.5637937,2,1,8.413511842
750,-82,9.8,868300000,-82,102,loc_60,33.865564,35.5635682,2,1,19.62202122
751,-81,10.5,868300000,-81,101,loc_60,33.865564,35.5635682,2,1,19.62202122
752,-79,9,868500000,-79,99,loc_60,33.865564,35.5635682,2,1,19.62202122
753,-79,9.5,868500000,-79,99,loc_60,33.865564,35.5635682,2,1,19.62202122
754,-76,9.2,868500000,-76,96,loc_60,33.865564,35.5635682,2,1,19.62202122
755,-74,10,868100000,-74,94,loc_60,33.865564,35.5635682,2,1,19.62202122
756,-76,9,868500000,-76,96,loc_60,33.865564,35.5635682,2,1,19.62202122
757,-77,9.8,868100000,-77,97,loc_60,33.865564,35.5635682,2,1,19.62202122
758,-79,10.2,868300000,-79,99,loc_60,33.865564,35.5635682,2,1,19.62202122
759,-90,8.8,868300000,-90,110,loc_60,33.865564,35.5635682,2,1,19.62202122
760,-76,10.5,868300000,-76,96,loc_60,33.865564,35.5635682,2,1,19.62202122
761,-75,10,868300000,-75,95,loc_60,33.865564,35.5635682,2,1,19.62202122
762,-77,10,868100000,-77,97,loc_60,33.865564,35.5635682,2,1,19.62202122
763,-76,8.8,868100000,-76,96,loc_60,33.865564,35.5635682,2,1,19.62202122
764,-80,10.2,868300000,-80,100,loc_60,33.865564,35.5635682,2,1,19.62202122
765,-77,9,868500000,-77,97,loc_60,33.865564,35.5635682,2,1,19.62202122
766,-78,9,868300000,-78,98,loc_60,33.865564,35.5635682,2,1,19.62202122
767,-75,8.8,868100000,-75,95,loc_61,33.8654287,35.5638036,2,2,23.83785794
768,-74,11,868100000,-74,94,loc_61,33.8654287,35.5638036,2,2,23.83785794
769,-75,7.5,868500000,-75,95,loc_61,33.8654287,35.5638036,2,2,23.83785794
770,-72,8.5,868100000,-72,92,loc_61,33.8654287,35.5638036,2,2,23.83785794
771,-73,9.5,868100000,-73,93,loc_61,33.8654287,35.5638036,2,2,23.83785794
772,-71,6.5,868500000,-71,91,loc_61,33.8654287,35.5638036,2,2,23.83785794
773,-73,10.8,868100000,-73,93,loc_61,33.8654287,35.5638036,2,2,23.83785794
774,-72,8,868300000,-72,92,loc_61,33.8654287,35.5638036,2,2,23.83785794
775,-75,6,868500000,-75,95,loc_61,33.8654287,35.5638036,2,2,23.83785794
776,-70,6.5,868500000,-70,90,loc_61,33.8654287,35.5638036,2,2,23.83785794
777,-72,8.5,868500000,-72,92,loc_61,33.8654287,35.5638036,2,2,23.83785794
778,-75,10.5,868100000,-75,95,loc_61,33.8654287,35.5638036,2,2,23.83785794
779,-74,8.2,868300000,-74,94,loc_61,33.8654287,35.5638036,2,2,23.83785794
780,-74,9.5,868100000,-74,94,loc_61,33.8654287,35.5638036,2,2,23.83785794
781,-88,9,868300000,-88,108,loc_62,33.8654251,35.5635747,2,2,29.38912882
782,-91,10,868100000,-91,111,loc_62,33.8654251,35.5635747,2,2,29.38912882
783,-89,6,868500000,-89,109,loc_62,33.8654251,35.5635747,2,2,29.38912882
784,-84,8,868500000,-84,104,loc_62,33.8654251,35.5635747,2,2,29.38912882
785,-89,7.8,868300000,-89,109,loc_62,33.8654251,35.5635747,2,2,29.38912882
786,-85,8.5,868500000,-85,105,loc_62,33.8654251,35.5635747,2,2,29.38912882
787,-87,9,868100000,-87,107,loc_62,33.8654251,35.5635747,2,2,29.38912882
788,-87,11,868300000,-87,107,loc_62,33.8654251,35.5635747,2,2,29.38912882
789,-89,9.8,868100000,-89,109,loc_62,33.8654251,35.5635747,2,2,29.38912882
790,-83,6,868500000,-83,103,loc_62,33.8654251,35.5635747,2,2,29.38912882
791,-87,8.8,868300000,-87,107,loc_62,33.8654251,35.5635747,2,2,29.38912882
792,-85,6.8,868300000,-85,105,loc_62,33.8654251,35.5635747,2,2,29.38912882
793,-88,7.8,868300000,-88,108,loc_62,33.8654251,35.5635747,2,2,29.38912882
794,-83,6,868500000,-83,103,loc_62,33.8654251,35.5635747,2,2,29.38912882
795,-88,9.5,868100000,-88,108,loc_62,33.8654251,35.5635747,2,2,29.38912882
796,-81,7,868500000,-81,101,loc_62,33.8654251,35.5635747,2,2,29.38912882
797,-86,9.2,868300000,-86,106,loc_62,33.8654251,35.5635747,2,2,29.38912882
798,-85,9.5,868300000,-85,105,loc_62,33.8654251,35.5635747,2,2,29.38912882
799,-91,9,868100000,-91,111,loc_63,33.8654975,35.5635702,2,2,23.62571257
800,-89,8.8,868100000,-89,109,loc_63,33.8654975,35.5635702,2,2,23.62571257
801,-91,10.2,868100000,-91,111,loc_63,33.8654975,35.5635702,2,2,23.62571257
802,-90,9,868100000,-90,110,loc_63,33.8654975,35.5635702,2,2,23.62571257
803,-94,10.8,868100000,-94,114,loc_63,33.8654975,35.5635702,2,2,23.62571257
804,-96,7,868300000,-96,116,loc_63,33.8654975,35.5635702,2,2,23.62571257
805,-89,8.8,868500000,-89,109,loc_63,33.8654975,35.5635702,2,2,23.62571257
806,-93,7.2,868500000,-93,113,loc_63,33.8654975,35.5635702,2,2,23.62571257
807,-88,8,868500000,-88,108,loc_63,33.8654975,35.5635702,2,2,23.62571257
808,-91,10,868300000,-91,111,loc_63,33.8654975,35.5635702,2,2,23.62571257
809,-81,7.8,868500000,-81,101,loc_63,33.8654975,35.5635702,2,2,23.62571257
810,-90,8.2,868100000,-90,110,loc_63,33.8654975,35.5635702,2,2,23.62571257
811,-93,8.2,868500000,-93,113,loc_63,33.8654975,35.5635702,2,2,23.62571257
812,-89,10.2,868100000,-89,109,loc_63,33.8654975,35.5635702,2,2,23.62571257
813,-87,5.2,868300000,-87,107,loc_63,33.8654975,35.5635702,2,2,23.62571257
814,-91,8,868500000,-91,111,loc_63,33.8654975,35.5635702,2,2,23.62571257
815,-98,6.8,868500000,-98,118,loc_63,33.8654975,35.5635702,2,2,23.62571257
816,-85,10,868300000,-85,105,loc_86,33.8656034,35.5638148,2,0,6.493329957
817,-55,6.8,868500000,-55,75,loc_86,33.8656034,35.5638148,2,0,6.493329957
818,-58,10.2,868300000,-58,78,loc_86,33.8656034,35.5638148,2,0,6.493329957
819,-60,10.8,868100000,-60,80,loc_86,33.8656034,35.5638148,2,0,6.493329957
820,-61,8,868500000,-61,81,loc_86,33.8656034,35.5638148,2,0,6.493329957
821,-59,9.8,868300000,-59,79,loc_86,33.8656034,35.5638148,2,0,6.493329957
822,-66,8,868300000,-66,86,loc_86,33.8656034,35.5638148,2,0,6.493329957
823,-61,7.8,868500000,-61,81,loc_86,33.8656034,35.5638148,2,0,6.493329957
824,-65,9.2,868300000,-65,85,loc_86,33.8656034,35.5638148,2,0,6.493329957
825,-59,8.2,868300000,-59,79,loc_86,33.8656034,35.5638148,2,0,6.493329957
826,-63,9.8,868100000,-63,83,loc_86,33.8656034,35.5638148,2,0,6.493329957
827,-60,9.5,868300000,-60,80,loc_86,33.8656034,35.5638148,2,0,6.493329957
828,-61,7.5,868500000,-61,81,loc_86,33.8656034,35.5638148,2,0,6.493329957
829,-63,8,868500000,-63,83,loc_86,33.8656034,35.5638148,2,0,6.493329957
830,-61,6.8,868500000,-61,81,loc_86,33.8656034,35.5638148,2,0,6.493329957
831,-63,8.8,868300000,-63,83,loc_86,33.8656034,35.5638148,2,0,6.493329957
832,-66,9,868100000,-66,86,loc_86,33.8656034,35.5638148,2,0,6.493329957
833,-61,7.8,868100000,-61,81,loc_86,33.8656034,35.5638148,2,0,6.493329957
834,-54,11.5,868100000,-54,74,loc_87,33.8656025,35.5638137,1,0,6.478461553
835,-46,9,868300000,-46,66,loc_87,33.8656025,35.5638137,1,0,6.478461553
836,-45,8.5,868500000,-45,65,loc_87,33.8656025,35.5638137,1,0,6.478461553
837,-53,10,868300000,-53,73,loc_87,33.8656025,35.5638137,1,0,6.478461553
838,-48,7.8,868500000,-48,68,loc_87,33.8656025,35.5638137,1,0,6.478461553
839,-51,9,868300000,-51,71,loc_87,33.8656025,35.5638137,1,0,6.478461553
840,-48,10.2,868100000,-48,68,loc_87,33.8656025,35.5638137,1,0,6.478461553
841,-51,10,868300000,-51,71,loc_87,33.8656025,35.5638137,1,0,6.478461553
842,-49,9.2,868100000,-49,69,loc_87,33.8656025,35.5638137,1,0,6.478461553
843,-47,7.2,868500000,-47,67,loc_87,33.8656025,35.5638137,1,0,6.478461553
844,-51,10.2,868300000,-51,71,loc_87,33.8656025,35.5638137,1,0,6.478461553
845,-51,8.5,868500000,-51,71,loc_87,33.8656025,35.5638137,1,0,6.478461553
846,-51,11.5,868300000,-51,71,loc_87,33.8656025,35.5638137,1,0,6.478461553
847,-48,10.2,868300000,-48,68,loc_87,33.8656025,35.5638137,1,0,6.478461553
848,-51,10.2,868100000,-51,71,loc_87,33.8656025,35.5638137,1,0,6.478461553
849,-48,9,868500000,-48,68,loc_87,33.8656025,35.5638137,1,0,6.478461553
850,-50,11,868100000,-50,70,loc_87,33.8656025,35.5638137,1,0,6.478461553
851,-51,10.8,868100000,-51,71,loc_87,33.8656025,35.5638137,1,0,6.478461553
852,-51,9.2,868100000,-51,71,loc_87,33.8656025,35.5638137,1,0,6.478461553
853,-51,9.2,868100000,-51,71,loc_87,33.8656025,35.5638137,1,0,6.478461553
854,-69,10.8,868300000,-69,89,loc_88,33.8655853,35.5633797,1,0,35.63614004
855,-64,11.2,868300000,-64,84,loc_88,33.8655853,35.5633797,1,0,35.63614004
856,-64,9.2,868300000,-64,84,loc_88,33.8655853,35.5633797,1,0,35.63614004
857,-63,9.8,868300000,-63,83,loc_88,33.8655853,35.5633797,1,0,35.63614004
858,-67,9,868100000,-67,87,loc_88,33.8655853,35.5633797,1,0,35.63614004
859,-66,8.2,868500000,-66,86,loc_88,33.8655853,35.5633797,1,0,35.63614004
860,-78,10.2,868300000,-78,98,loc_88,33.8655853,35.5633797,1,0,35.63614004
861,-66,7.8,868500000,-66,86,loc_88,33.8655853,35.5633797,1,0,35.63614004
862,-69,9.8,868300000,-69,89,loc_88,33.8655853,35.5633797,1,0,35.63614004
863,-63,9.2,868100000,-63,83,loc_88,33.8655853,35.5633797,1,0,35.63614004
864,-69,9.2,868100000,-69,89,loc_88,33.8655853,35.5633797,1,0,35.63614004
865,-66,9,868300000,-66,86,loc_88,33.8655853,35.5633797,1,0,35.63614004
866,-67,11.5,868300000,-67,87,loc_88,33.8655853,35.5633797,1,0,35.63614004
867,-74,9,868300000,-74,94,loc_88,33.8655853,35.5633797,1,0,35.63614004
868,-79,9.5,868100000,-79,99,loc_88,33.8655853,35.5633797,1,0,35.63614004
869,-83,10,868100000,-83,103,loc_88,33.8655853,35.5633797,1,0,35.63614004
870,-76,8.5,868300000,-76,96,loc_88,33.8655853,35.5633797,1,0,35.63614004
871,-65,9.2,868300000,-65,85,loc_88,33.8655853,35.5633797,1,0,35.63614004
872,-66,9.5,868100000,-66,86,loc_88,33.8655853,35.5633797,1,0,35.63614004
873,-62,7.8,868500000,-62,82,loc_88,33.8655853,35.5633797,1,0,35.63614004
874,-74,7.2,868500000,-74,94,loc_89,33.8655859,35.5633794,2,2,35.652115
875,-74,10.2,868300000,-74,94,loc_89,33.8655859,35.5633794,2,2,35.652115
876,-75,8.2,868100000,-75,95,loc_89,33.8655859,35.5633794,2,2,35.652115
877,-74,10,868100000,-74,94,loc_89,33.8655859,35.5633794,2,2,35.652115
878,-77,8.8,868100000,-77,97,loc_89,33.8655859,35.5633794,2,2,35.652115
879,-72,10,868100000,-72,92,loc_89,33.8655859,35.5633794,2,2,35.652115
880,-75,9.8,868300000,-75,95,loc_89,33.8655859,35.5633794,2,2,35.652115
881,-73,9,868100000,-73,93,loc_89,33.8655859,35.5633794,2,2,35.652115
882,-73,8.8,868100000,-73,93,loc_89,33.8655859,35.5633794,2,2,35.652115
883,-71,9.5,868300000,-71,91,loc_89,33.8655859,35.5633794,2,2,35.652115
884,-70,10.8,868300000,-70,90,loc_89,33.8655859,35.5633794,2,2,35.652115
885,-72,10.5,868300000,-72,92,loc_89,33.8655859,35.5633794,2,2,35.652115
886,-74,6,868500000,-74,94,loc_89,33.8655859,35.5633794,2,2,35.652115
887,-73,10.2,868100000,-73,93,loc_89,33.8655859,35.5633794,2,2,35.652115
888,-71,7.8,868500000,-71,91,loc_89,33.8655859,35.5633794,2,2,35.652115
889,-75,9,868100000,-75,95,loc_89,33.8655859,35.5633794,2,2,35.652115
890,-74,6.2,868500000,-74,94,loc_89,33.8655859,35.5633794,2,2,35.652115
891,-76,11.2,868100000,-76,96,loc_89,33.8655859,35.5633794,2,2,35.652115
892,-77,9.5,868100000,-77,97,loc_89,33.8655859,35.5633794,2,2,35.652115
893,-73,10,868300000,-73,93,loc_89,33.8655859,35.5633794,2,2,35.652115
894,-75,12.2,868300000,-75,95,loc_101,33.8657053,35.5634334,2,2,31.01694786
895,-74,9.2,868500000,-74,94,loc_101,33.8657053,35.5634334,2,2,31.01694786
896,-81,9.8,868500000,-81,101,loc_101,33.8657053,35.5634334,2,2,31.01694786
897,-72,10,868300000,-72,92,loc_101,33.8657053,35.5634334,2,2,31.01694786
898,-83,9.5,868100000,-83,103,loc_101,33.8657053,35.5634334,2,2,31.01694786
899,-75,9.8,868300000,-75,95,loc_101,33.8657053,35.5634334,2,2,31.01694786
900,-77,11.2,868300000,-77,97,loc_101,33.8657053,35.5634334,2,2,31.01694786
901,-73,11,868100000,-73,93,loc_101,33.8657053,35.5634334,2,2,31.01694786
902,-72,9,868300000,-72,92,loc_101,33.8657053,35.5634334,2,2,31.01694786
903,-71,7.8,868500000,-71,91,loc_101,33.8657053,35.5634334,2,2,31.01694786
904,-73,10.5,868300000,-73,93,loc_101,33.8657053,35.5634334,2,2,31.01694786
905,-73,12.5,868100000,-73,93,loc_101,33.8657053,35.5634334,2,2,31.01694786
906,-71,10.8,868300000,-71,91,loc_101,33.8657053,35.5634334,2,2,31.01694786
907,-72,11,868300000,-72,92,loc_101,33.8657053,35.5634334,2,2,31.01694786
908,-73,9.5,868300000,-73,93,loc_101,33.8657053,35.5634334,2,2,31.01694786
909,-72,11.5,868100000,-72,92,loc_101,33.8657053,35.5634334,2,2,31.01694786
910,-74,9,868500000,-74,94,loc_101,33.8657053,35.5634334,2,2,31.01694786
911,-68,10,868500000,-68,88,loc_101,33.8657053,35.5634334,2,2,31.01694786
912,-71,8.8,868500000,-71,91,loc_101,33.8657053,35.5634334,2,2,31.01694786
913,-71,8.5,868300000,-71,91,loc_101,33.8657053,35.5634334,2,2,31.01694786
914,-68,11.8,868300000,-68,88,loc_102,33.865649,35.5634344,2,2,30.07940646
915,-68,9.8,868500000,-68,88,loc_102,33.865649,35.5634344,2,2,30.07940646
916,-71,10.8,868300000,-71,91,loc_102,33.865649,35.5634344,2,2,30.07940646
917,-69,11,868300000,-69,89,loc_102,33.865649,35.5634344,2,2,30.07940646
918,-72,11.2,868300000,-72,92,loc_102,33.865649,35.5634344,2,2,30.07940646
919,-71,11,868100000,-71,91,loc_102,33.865649,35.5634344,2,2,30.07940646
920,-71,8.8,868500000,-71,91,loc_102,33.865649,35.5634344,2,2,30.07940646
921,-71,11.2,868300000,-71,91,loc_102,33.865649,35.5634344,2,2,30.07940646
922,-67,11.5,868300000,-67,87,loc_102,33.865649,35.5634344,2,2,30.07940646
923,-72,9,868500000,-72,92,loc_102,33.865649,35.5634344,2,2,30.07940646
924,-70,11,868100000,-70,90,loc_102,33.865649,35.5634344,2,2,30.07940646
925,-71,9.2,868500000,-71,91,loc_102,33.865649,35.5634344,2,2,30.07940646
926,-70,12.2,868300000,-70,90,loc_102,33.865649,35.5634344,2,2,30.07940646
927,-71,10.8,868100000,-71,91,loc_102,33.865649,35.5634344,2,2,30.07940646
928,-67,10.8,868300000,-67,87,loc_102,33.865649,35.5634344,2,2,30.07940646
929,-71,11,868100000,-71,91,loc_102,33.865649,35.5634344,2,2,30.07940646
930,-70,12.2,868100000,-70,90,loc_102,33.865649,35.5634344,2,2,30.07940646
931,-72,12,868100000,-72,92,loc_102,33.865649,35.5634344,2,2,30.07940646
932,-68,9,868500000,-68,88,loc_102,33.865649,35.5634344,2,2,30.07940646
933,-70,10.8,868100000,-70,90,loc_103,33.8658148,35.5634317,2,2,36.00847658
934,-67,7.8,868500000,-67,87,loc_103,33.8658148,35.5634317,2,2,36.00847658
935,-71,10.5,868100000,-71,91,loc_103,33.8658148,35.5634317,2,2,36.00847658
936,-67,8.8,868500000,-67,87,loc_103,33.8658148,35.5634317,2,2,36.00847658
937,-68,11.5,868100000,-68,88,loc_103,33.8658148,35.5634317,2,2,36.00847658
938,-67,7.2,868500000,-67,87,loc_103,33.8658148,35.5634317,2,2,36.00847658
939,-69,7.5,868500000,-69,89,loc_103,33.8658148,35.5634317,2,2,36.00847658
